frame_index,video_time,video_time_seconds,timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w,pkl_filename
413,00:05:48,348.10153222084045,1767629314.307611,5.886139869689941,7.923280715942383,0.4399999976158142,0.0,0.0,-0.06416387856006622,0.9979393482208252,frame_1767629314.307611.pkl
414,00:05:48,348.9733784198761,1767629315.1794572,6.091403484344482,7.896746635437012,0.4399999976158142,0.0,0.0,-0.06291142106056213,0.9980190992355347,frame_1767629315.1794572.pkl
415,00:05:49,349.7646551132202,1767629315.970734,6.24907112121582,7.878817558288574,0.4399999976158142,0.0,0.0,-0.049654241651296616,0.9987664818763733,frame_1767629315.970734.pkl
416,00:05:50,350.6324419975281,1767629316.8385208,6.493124008178711,7.860390663146973,0.4399999976158142,0.0,0.0,-0.024657752364873886,0.9996959567070007,frame_1767629316.8385208.pkl
417,00:05:51,351.5974063873291,1767629317.8034852,6.709343433380127,7.855500221252441,0.4399999976158142,0.0,0.0,0.00326654314994812,0.9999946355819702,frame_1767629317.8034852.pkl
418,00:05:52,352.5256142616272,1767629318.731693,6.834005832672119,7.859831809997559,0.4399999976158142,0.0,0.0,0.029163004830479622,0.9995746612548828,frame_1767629318.731693.pkl
419,00:05:53,353.473867893219,1767629319.6799467,7.051887512207031,7.874567985534668,0.4399999976158142,0.0,0.0,0.0374966561794281,0.9992967247962952,frame_1767629319.6799467.pkl
420,00:05:54,354.31325459480286,1767629320.5193334,7.198887348175049,7.885268688201904,0.4399999976158142,0.0,0.0,0.03430446982383728,0.999411404132843,frame_1767629320.5193334.pkl
421,00:05:55,355.40863132476807,1767629321.61471,7.457663059234619,7.898730754852295,0.4399999976158142,0.0,0.0,0.011540712788701057,0.9999334216117859,frame_1767629321.61471.pkl
422,00:05:56,356.24644112586975,1767629322.45252,7.457663059234619,7.898730754852295,0.4399999976158142,0.0,0.0,-0.13892894983291626,0.990302324295044,frame_1767629322.45252.pkl
423,00:05:57,357.1457929611206,1767629323.3518717,7.457663059234619,7.898730754852295,0.4399999976158142,0.0,0.0,-0.29499030113220215,0.9555002450942993,frame_1767629323.3518717.pkl
424,00:05:58,358.05000019073486,1767629324.256079,7.471875190734863,7.88773775100708,0.4399999976158142,0.0,0.0,-0.32442042231559753,0.9459129571914673,frame_1767629324.256079.pkl
425,00:05:58,358.99716329574585,1767629325.203242,7.669127941131592,7.7245988845825195,0.4399999976158142,0.0,0.0,-0.35192951560020447,0.9360265135765076,frame_1767629325.203242.pkl
426,00:05:59,359.8822271823883,1767629326.088306,7.8292388916015625,7.580557346343994,0.4399999976158142,0.0,0.0,-0.36422836780548096,0.931309700012207,frame_1767629326.088306.pkl
427,00:06:00,360.7761824131012,1767629326.9822612,7.936700820922852,7.480309963226318,0.4399999976158142,0.0,0.0,-0.3650321066379547,0.9309949278831482,frame_1767629326.9822612.pkl
